No,Issue 일자,구분,집계여부,집계분류(대),발생처/검사처,제품군,이전공정(발생처),생의번호(SO),생의번호(WO),생의건수(건),JDE 등록여부,고객사,품명,Item Code 또는 규격,긴급검사 여부,수량_생의,수량_검사의뢰,저항1,저항2,두께1,두께2,두께3,두께4,두께5,두께6,두께7,두께8,명도1,특기사항,검사시간(분),검사자/담당자,POP등록여부,검사장비,초도품(FA),판정,부적합 수준,NCR No,귀책구분,귀책처_발생,귀책담당자_발생,귀책처_유출,귀책담당자_유출,치수,특성,조립,누락,형상,외관,기타,불량현상(세부내용),대책서 접수일자,시정(구분),시정(세부내용),시정(일자),원인(구분),원인(세부내용),대책(세부내용),대책(적용일자),유효성(확인일자),유효성(확인한 생의번호),유효성(확인자),유효성(판정),F-Cost_재료,F-Cost_가공/공구,F-Cost_인건,F-Cost_운송,F-Cost_출장,F-Cost_기타,F-Cost_합계,수량_검사(치수),수량_검사(외관),수량_불량(치수),수량_불량(외관),수량_불량(합계),일정_적용월,일정_주차,F-Cost_구분,부적합 종결,발생~대책접수(일),발생~시정(일),발생~대책적용(일),발생~유효성확인(일),대책서 접수,검사수 확인,집계_현상,비고,WO 실시간 등록 여부
72,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,고순도,2025219,2025219,1,S008-2,삼성전자（주）,HEX,S008S530,,18,18,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
73,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,고순도,69866-150,117179,1,M013-2,엠이엠씨코리아(주),CAP,M013S142,,30,30,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,30,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
74,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,고순도,70385-280,118155,1,D183-2,주식회사　디비하이텍,SHIELD,V004S011,,5,5,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
75,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,고순도,70381-10,118115,1,H316-2,행복나래　주식회사,STRIKE,V004S009,,5,5,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
76,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,고순도,2025290,2025290,1,S008-2,삼성전자（주）,HEX,S008S530,,18,18,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
77,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,고순도,2025280,2025280,1,S008-2,삼성전자（주）,CEX,S008S035,,30,30,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,30,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
78,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,고순도,2025159,2025159,1,S008-2,삼성전자（주）,SHIEX,S008S583,,10,10,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
79,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,고순도,70374-20,118078,1,S008-2,삼성전자（주）,SHIEX,S008S582,,4,4,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
80,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,고순도,70009-20,117502,1,S008-2,삼성전자（주）,SHELD,S008S187,,5,5,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
81,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,고순도,70245-30,117854,1,S008-2,삼성전자（주）,BLOCK,S008S1037,,2,2,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
82,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,고순도,70385-270,118154,1,D183-2,주식회사　디비하이텍,APERTURE,V004S012,,5,5,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
83,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,고순도,70005-20,117498,1,S008-2,삼성전자（주）,ELECTRODE,S008S1098,,20,20,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
84,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,고순도,2025233,2025233,1,S008-2,삼성전자（주）,APERTURE,S008S795,,3,3,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
85,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,고순도,70478-10,118308,1,S008-2,삼성전자（주）,BLOCK,S008S1037-4,,12,12,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
86,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,고순도,70481-20,118311,1,S008-2,삼성전자（주）,PACKING,S008S1107,,10,10,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
87,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,고순도,69789-60,116948,1,S008-2,삼성전자（주）,LINEX,S008S562,,2,2,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
88,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,고순도,2025264,2025264,1,S008-2,삼성전자（주）,LINER,S008S1018,,10,10,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
89,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,함침,2025278,2025278,1,S008-2,삼성전자（주）,APERTURE,S008S808,,5,5,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
90,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,함침,4501410,4501410,1,A045-2,엑셀리스코리아주식회사,LINER,A045S618,,5,4,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
91,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,함침,4501396,4501396,1,A045-2,엑셀리스코리아주식회사,ELECTD,A045S403,,5,5,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
92,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,함침,4501511,4501511,1,A045-2,엑셀리스코리아주식회사,STRIKER,A045S839,,5,5,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
93,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,함침,4501539,4501539,1,A045-2,엑셀리스코리아주식회사,PLATE,A045S308,,17,17,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
94,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,함침,4501655,4501655,1,A045-2,엑셀리스코리아주식회사,SHLD,A045S1259,,52,52,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,52,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
95,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,함침,4501656,4501656,1,A045-2,엑셀리스코리아주식회사,SHLD,A045S1259,,52,52,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,52,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
96,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,함침,70068-80,117623,1,S008-2,삼성전자（주）,APERTURE,A045S043,,2,2,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
97,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,함침,70041-80,117601,1,S008-2,삼성전자（주）,APERTURE,A045S043,,3,3,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
98,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,함침,4501390,4501390,1,A045-2,엑셀리스코리아주식회사,SHLD,A045S343,,19,19,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
99,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,함침,4501482,4501482,1,A045-2,엑셀리스코리아주식회사,plate,A045S426,,7,7,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
100,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,함침,4501613,4501613,1,A045-2,엑셀리스코리아주식회사,SHLD,A045S196,,5,5,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
101,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,함침,4501409,4501409,1,A045-2,엑셀리스코리아주식회사,QUADRUPOLE,A045S600,,10,9,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
102,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,함침,4501545,4501545,1,A045-2,엑셀리스코리아주식회사,LEFT,A045S786,,5,5,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
103,2024-12-27 00:00:00,검사,YES,출하,출하(외관),GS,함침,4501610,4501610,1,A045-2,엑셀리스코리아주식회사,70DEG,A045S145,,44,44,,,,,,,,,,,,,10,"노규린, 김덕경",NO,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,44,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
104,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,MCT,4501582,4501582,1,A045-2,엑셀리스코리아주식회사,DUMP,A045S639,,2,2,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
105,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70416-110,118246,1,V017-2,（주）밸류엔지니어링,E17979933,V017S026,,10,10,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
106,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70416-60,118241,1,V017-2,（주）밸류엔지니어링,E17979933,V017S026,,10,10,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
107,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70385-320,118159,1,D183-2,주식회사　디비하이텍,MIH2564M2,D183S236,,8,8,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,8,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
108,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70484-10,118320,1,H316-2,행복나래　주식회사,INSERT,H035S126,,30,30,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,30,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
109,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70416-140,118249,1,V017-2,（주）밸류엔지니어링,E17380130,V017S023,,10,10,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
110,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70416-90,118244,1,V017-2,（주）밸류엔지니어링,E17380130,V017S023,,10,10,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
111,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70622-30,118565,1,S008-2,삼성전자（주）,SHIELD,S008S1013,,2,2,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
112,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70499-20,118357,1,N049-2,한국일신이온(주),LINER,N049S611,,8,8,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,8,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
113,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70622-10,118563,1,S008-2,삼성전자（주）,SHIELD,S008S1010,,2,2,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
114,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70416-80,118243,1,V017-2,（주）밸류엔지니어링,E17380120,V017S022,,10,10,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
115,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70416-130,118248,1,V017-2,（주）밸류엔지니어링,E17380120,V017S022,,10,10,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,10,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
116,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70717-10,118669,1,S008-2,삼성전자（주）,EX,S008S300,,4,4,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
117,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,MCT,70622-20,118564,1,S008-2,삼성전자（주）,SHIELD,S008S1011,,2,2,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
118,2024-12-27 00:00:00,검사,YES,수입,수입(해외),GS,JAPAN,69925-280,-,1,M013-2,엠이엠씨코리아(주),INNER,M013S045-GP,,3,3,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
119,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,68872-10,115829,1,M013-2,엠이엠씨코리아(주),"32""",M013S103,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
120,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,68872-20,115630,1,M013-2,엠이엠씨코리아(주),"32""",M013S103,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
121,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,70428-20,118262,1,M013-2,엠이엠씨코리아(주),BTM,M013S175,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
122,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,70428-30,118263,1,M013-2,엠이엠씨코리아(주),BTM,M013S175,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
123,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,70428-40,118264,1,M013-2,엠이엠씨코리아(주),BTM,M013S175,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
124,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,69925-210,117392,1,M013-2,엠이엠씨코리아(주),BTM,M013S175,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
125,2024-12-27 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,70428-10,118261,1,M013-2,엠이엠씨코리아(주),BTM,M013S175,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
126,2024-12-28 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70596-110,118492,1,S402-2,（주）에스이티,GRAPHITE,S402S139,,20,20,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
127,2024-12-28 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70596-160,118497,1,S402-2,（주）에스이티,GRAPHITE,S402S139,,20,20,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
128,2024-12-28 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70596-170,118498,1,S402-2,（주）에스이티,GRAPHITE,S402S140,,20,20,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
129,2024-12-28 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70596-120,118493,1,S402-2,（주）에스이티,GRAPHITE,S402S140,,20,20,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
130,2024-12-28 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70596-180,118499,1,S402-2,（주）에스이티,GRAPHITE,S402S141,,20,20,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
131,2024-12-28 00:00:00,검사,YES,수입,수입(외주),GS,미래카본㈜,70596-130,118494,1,S402-2,（주）에스이티,GRAPHITE,S402S141,,20,20,,,,,,,,,,,,,30,김세미,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,20,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
132,2024-12-28 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,70310-50,117910,1,S109-2,주식회사에스케이실트론,PEDESTAL,S109S120-1,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
133,2024-12-28 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,70310-60,117911,1,S109-2,주식회사에스케이실트론,PEDESTAL,S109S120-2,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
134,2024-12-28 00:00:00,검사,YES,출하,출하(치수),GS,선반,70310-70,117912,1,S109-2,주식회사에스케이실트론,PEDESTAL,S109S120-3,,2,2,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
135,2024-12-28 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,70316-250,117979,1,S109-2,주식회사에스케이실트론,PEDESTAL,S109S120-1,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
136,2024-12-28 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,70316-260,117980,1,S109-2,주식회사에스케이실트론,PEDESTAL,S109S120-2,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
137,2024-12-28 00:00:00,검사,YES,출하,출하(치수),GS,선반,70316-270,117981,1,S109-2,주식회사에스케이실트론,PEDESTAL,S109S120-3,,2,2,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
138,2024-12-28 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,58326-90,98565,1,S109-2,주식회사에스케이실트론,PEDESTAL,S109S120,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
139,2024-12-28 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,70310-90,117914,1,S109-2,주식회사에스케이실트론,PEDESTAL,S109S120-1,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
140,2024-12-28 00:00:00,검사,YES,출하,출하(치수),GS,H/ZONE,70310-100,117915,1,S109-2,주식회사에스케이실트론,PEDESTAL,S109S120-2,,1,1,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
141,2024-12-28 00:00:00,검사,YES,출하,출하(치수),GS,선반,70310-110,117916,1,S109-2,주식회사에스케이실트론,PEDESTAL,S109S120-3,,2,2,,,,,,,,,,,,,30,최진욱,YES,,,합격,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,2025-01-01 00:00:00,52,내적실패,,,,,,접수,True,,,O
